"obsDt","lng","locName","obsValid","comName","obsReviewed","sciName","locationPrivate","howMany","lat","locID","id"
"2016-02-12 14:30",-119.8258102,"In the neighborhood",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,4,39.466924,"L1975859","Buteo jamaicensis 2016-02-12 14:30 L1975859"
"2016-02-12 14:15",-115.9647399,"Thousandaire Road off Homestead in Pahrump, Nevada",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,36.1318304,"L2627693","Buteo jamaicensis 2016-02-12 14:15 L2627693"
"2016-02-12 14:00",-119.8251343,"Carson Valley near Genoa, NV",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,8,38.9850328,"L1984379","Buteo jamaicensis 2016-02-12 14:00 L1984379"
"2016-02-12 11:00",-119.5701141,"MyRanch",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,39.7516245,"L1960154","Buteo jamaicensis 2016-02-12 11:00 L1960154"
"2016-02-12 10:45",-114.4159985,"Overton Wildlife Management Area",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,NA,36.5164472,"L2503611","Buteo jamaicensis 2016-02-12 10:45 L2503611"
"2016-02-12 10:00",-119.8213261,"Genoa",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,39.0023879,"L4251925","Buteo jamaicensis 2016-02-12 10:00 L4251925"
"2016-02-12 09:00",-117.7394485,"Grass Valley Road",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,40.9510528,"L3375261","Buteo jamaicensis 2016-02-12 09:00 L3375261"
"2016-02-12 08:50",-115.0211585,"Clark County Wetlands Park",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,2,36.1009028,"L2727767","Buteo jamaicensis 2016-02-12 08:50 L2727767"
"2016-02-12 08:30",-119.7504873,"Dresslerville",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,2,38.8721778,"L4251976","Buteo jamaicensis 2016-02-12 08:30 L4251976"
"2016-02-12 07:00",-115.7764894,"Ports Backyard",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,2,40.8310012,"L1812349","Buteo jamaicensis 2016-02-12 07:00 L1812349"
"2016-02-12 07:00",-119.6842994,"Kiley Ranch Preserve",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",FALSE,1,39.6172156,"L312482","Buteo jamaicensis 2016-02-12 07:00 L312482"
"2016-02-12 05:00",-115.7723694,"3141 College Ct",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,2,40.8476982,"L2229939","Buteo jamaicensis 2016-02-12 05:00 L2229939"
"2016-02-12",-114.9709368,"Wells",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",FALSE,1,41.1066809,"L873146","Buteo jamaicensis 2016-02-12 L873146"
"2016-02-11 07:30",-115.4588759,"Spring Mountain Ranch SP",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",FALSE,NA,36.0690146,"L337028","Buteo jamaicensis 2016-02-11 07:30 L337028"
"2016-02-10 16:11",-119.776979,"US-NV-Minden-2705 US Highway 395 N - 39.0358x-119.7770 gun club",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,39.035777,"L4236209","Buteo jamaicensis 2016-02-10 16:11 L4236209"
"2016-02-10 15:31",-119.831905,"Idlewild Park",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",FALSE,1,39.5208387,"L345149","Buteo jamaicensis 2016-02-10 15:31 L345149"
"2016-02-10 11:50",-116.1295009,"Carlin - Humboldt River",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,40.6995928,"L814751","Buteo jamaicensis 2016-02-10 11:50 L814751"
"2016-02-10 11:17",-116.1280954,"Carlin Nature Pond",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,40.7127035,"L814752","Buteo jamaicensis 2016-02-10 11:17 L814752"
"2016-02-10 09:20",-119.940936,"Rabe Meadows",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",FALSE,1,38.9738559,"L3614376","Buteo jamaicensis 2016-02-10 09:20 L3614376"
"2016-02-10 07:59",-115.190249,"US-NV-Las Vegas-299-333 S Valley View Blvd - 36.1711x-115.1902",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,36.171091,"L4236830","Buteo jamaicensis 2016-02-10 07:59 L4236830"
"2016-02-10",-119.7023521,"Sparks - Home (Canyon Vista Dr.)",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,39.579421,"L866414","Buteo jamaicensis 2016-02-10 L866414"
"2016-02-09 17:09",-118.4759926,"Lovelock, South Meridian Road",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,23,40.1321739,"L3157843","Buteo jamaicensis 2016-02-09 17:09 L3157843"
"2016-02-09 16:46",-118.5780487,"Derby Field Area",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,7,40.0833939,"L1325891","Buteo jamaicensis 2016-02-09 16:46 L1325891"
"2016-02-09 10:48",-114.9497795,"Wetlands Park - Wells Trailhead",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,36.0950945,"L4233714","Buteo jamaicensis 2016-02-09 10:48 L4233714"
"2016-02-09 07:30",-114.9564743,"Las Vegas Wash Wells Trail Head",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,NA,36.0942463,"L4217632","Buteo jamaicensis 2016-02-09 07:30 L4217632"
"2016-02-08 15:48",-119.7349799,"Boynton Slough",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,2,39.4937875,"L3928418","Buteo jamaicensis 2016-02-08 15:48 L3928418"
"2016-02-08 13:45",-119.846535,"Oxbow Park",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",FALSE,1,39.518784,"L157052","Buteo jamaicensis 2016-02-08 13:45 L157052"
"2016-02-07 11:30",-119.823703,"US-NV-Washoe Valley-Toiyabe National Forest - 39.2388x-119.8237",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,3,39.238792,"L4223404","Buteo jamaicensis 2016-02-07 11:30 L4223404"
"2016-02-07 09:28",-119.69508,"Pyramid Lake--Willows",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,40.07421,"L3974006","Buteo jamaicensis 2016-02-07 09:28 L3974006"
"2016-02-06 13:00",-119.8337173,"Wally's Hot springs",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,38.9774266,"L880090","Buteo jamaicensis 2016-02-06 13:00 L880090"
"2016-02-06 08:04",-119.82544,"US-NV-Reno-1356 Antelope Valley Rd",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,39.752137,"L3754973","Buteo jamaicensis 2016-02-06 08:04 L3754973"
"2016-02-05 15:20",-119.7051001,"Carson River Park",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",FALSE,2,39.1414778,"L668818","Buteo jamaicensis 2016-02-05 15:20 L668818"
"2016-02-05 13:30",-115.35902,"corn creek field station",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,36.438458,"L3917583","Buteo jamaicensis 2016-02-05 13:30 L3917583"
"2016-02-05 10:30",-114.4218698,"Overton WMA",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",FALSE,2,36.5134605,"L474583","Buteo jamaicensis 2016-02-05 10:30 L474583"
"2016-02-05 08:36",-119.8342645,"Davis Creek Regional Park",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",FALSE,1,39.3025076,"L476629","Buteo jamaicensis 2016-02-05 08:36 L476629"
"2016-02-04 14:15",-119.7391105,"Boynton Slough, Reno",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,39.4921854,"L839996","Buteo jamaicensis 2016-02-04 14:15 L839996"
"2016-02-04 12:11",-119.7035031,"39.122x-119.704 - Feb 4, 2016 3:17 PM",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,39.1224878,"L4217443","Buteo jamaicensis 2016-02-04 12:11 L4217443"
"2016-02-04",-115.5368185,"Spring Creek--Pleasant Valley",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",FALSE,1,40.7107354,"L269360","Buteo jamaicensis 2016-02-04 L269360"
"2016-02-04",-116.4771259,"Beowawe",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,40.5948755,"L887023","Buteo jamaicensis 2016-02-04 L887023"
"2016-02-04",-115.4615879,"Lamoille - Agriculture Fields",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,2,40.7371123,"L866253","Buteo jamaicensis 2016-02-04 L866253"
"2016-02-03 13:34",-119.7132706,"US-Nevada-Sparks-7655 Pyramid Way - 39.636x-119.713",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,39.6364504,"L4215288","Buteo jamaicensis 2016-02-03 13:34 L4215288"
"2016-02-03 10:10",-118.8839149,"Fallon--Big Soda Lake",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",FALSE,2,39.5198005,"L385244","Buteo jamaicensis 2016-02-03 10:10 L385244"
"2016-02-03 09:04",-119.7346239,"1382 Hastings Lane - our house",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,38.9438969,"L1782469","Buteo jamaicensis 2016-02-03 09:04 L1782469"
"2016-02-02 09:30",-116.0032616,"Discovery Park",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,2,36.1975909,"L3222777","Buteo jamaicensis 2016-02-02 09:30 L3222777"
"2016-02-02 09:15",-115.9973645,"Pahrump--Willow Creek Golf Course (defunct)",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",FALSE,2,36.2020013,"L3176856","Buteo jamaicensis 2016-02-02 09:15 L3176856"
"2016-02-01 11:10",-119.8952419,"Mayberry Park",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",FALSE,2,39.5031218,"L3274706","Buteo jamaicensis 2016-02-01 11:10 L3274706"
"2016-02-01 07:45",-118.4759402,"Lovelock",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,35,40.1806111,"L870948","Buteo jamaicensis 2016-02-01 07:45 L870948"
"2016-02-01",-118.3078194,"Rye Patch Dam",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",FALSE,1,40.469633,"L365709","Buteo jamaicensis 2016-02-01 L365709"
"2016-01-30 13:00",-114.8417187,"Lake Mead NRA--33 Hole Overlook",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",FALSE,1,36.11529,"L1853103","Buteo jamaicensis 2016-01-30 13:00 L1853103"
"2016-01-30 12:00",-119.6950783,"Pyramid Lake--Willows",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",FALSE,1,40.0742094,"L269368","Buteo jamaicensis 2016-01-30 12:00 L269368"
"2016-01-30 11:40",-114.5714164,"Laughlin, Riverwalk Trail",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,35.1780703,"L4204672","Buteo jamaicensis 2016-01-30 11:40 L4204672"
"2016-01-30 09:30",-119.821615,"US-NV-Reno-Truckee River near the Hub coffee shop",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,39.52184,"L4171209","Buteo jamaicensis 2016-01-30 09:30 L4171209"
"2016-01-30 08:50",-119.892939,"US-NV-Reno-7777 White Fir St - 39.5054x-119.8929",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,2,39.505391,"L4203501","Buteo jamaicensis 2016-01-30 08:50 L4203501"
"2016-01-30 08:45",-119.4534767,"Popcorn Beach and mudflats",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,2,39.847373,"L4204310","Buteo jamaicensis 2016-01-30 08:45 L4204310"
"2016-01-29 14:28",-119.7537661,"Bigelow Drive Pond",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,2,39.1115332,"L3229138","Buteo jamaicensis 2016-01-29 14:28 L3229138"
"2016-01-29 14:00",-115.9228513,"Mountain Falls Golf Course Pahrump Nevada Nye County",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,36.115944,"L4258733","Buteo jamaicensis 2016-01-29 14:00 L4258733"
"2016-01-29 10:15",-118.9970398,"Private Ranch-Carson River",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,5,39.4764856,"L3338833","Buteo jamaicensis 2016-01-29 10:15 L3338833"
"2016-01-28 15:30",-119.7066605,"Carson River Park/Silver Saddle Ranch",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,39.1359229,"L1790905","Buteo jamaicensis 2016-01-28 15:30 L1790905"
"2016-01-28 14:25",-118.5431671,"Stillwater road (Hwy. 116)",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,39.5224489,"L864408","Buteo jamaicensis 2016-01-28 14:25 L864408"
"2016-01-28 08:45",-118.4736842,"Stillwater WMA",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",FALSE,2,39.6290027,"L277761","Buteo jamaicensis 2016-01-28 08:45 L277761"
"2016-01-28 08:00",-115.1205987,"Pahranagat NWR--Headquarters",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",FALSE,NA,37.2685716,"L517161","Buteo jamaicensis 2016-01-28 08:00 L517161"
"2016-01-27 15:55",-119.7496229,"Huffaker Hills Trailhead - lakeside trail",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,39.4661801,"L1594900","Buteo jamaicensis 2016-01-27 15:55 L1594900"
"2016-01-27 15:33",-119.7468567,"Mira Loma Park",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",FALSE,2,39.490132,"L2504668","Buteo jamaicensis 2016-01-27 15:33 L2504668"
"2016-01-26 13:05",-119.869832,"US-NV-Reno-Mount Rose Ski Area - 39.3181x-119.8698",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,39.31814,"L4193921","Buteo jamaicensis 2016-01-26 13:05 L4193921"
"2016-01-26 11:59",-119.14813,"US-NV-Yerington-Toiyabe National Forest - 38.4529x-119.1481",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,38.45286,"L4199822","Buteo jamaicensis 2016-01-26 11:59 L4199822"
"2016-01-26 10:52",-119.7081208,"US-Nevada-Carson City-5000 Morgan Mill Rd - 39.182x-119.708",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,39.1822202,"L4193660","Buteo jamaicensis 2016-01-26 10:52 L4193660"
"2016-01-25 13:24",-119.7913599,"Country Estates Cir",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,39.4578123,"L3601283","Buteo jamaicensis 2016-01-25 13:24 L3601283"
"2016-01-25 12:20",-119.7709912,"Jake's Wetland",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,3,38.9627791,"L4188477","Buteo jamaicensis 2016-01-25 12:20 L4188477"
"2016-01-25 12:05",-115.359224,"US-NV-Indian Springs-21801 Alamo Rd - 36.4389x-115.3592",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,36.438928,"L4181184","Buteo jamaicensis 2016-01-25 12:05 L4181184"
"2016-01-24 14:00",-115.0187445,"Las Vegas Urban--Clark County Wetlands Park (Duck Creek)",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",FALSE,1,36.0951639,"L866201","Buteo jamaicensis 2016-01-24 14:00 L866201"
"2016-01-24 12:12",-119.6551895,"Pyramid Lake--Warrior Pt.",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",FALSE,1,40.0415464,"L478383","Buteo jamaicensis 2016-01-24 12:12 L478383"
"2016-01-24",-119.485413,"Pyramid Lake",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",FALSE,1,39.918681,"L320006","Buteo jamaicensis 2016-01-24 L320006"
"2016-01-24",-119.4568777,"Pyramid Lake--Popcorn Rock",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",FALSE,1,39.8490736,"L889607","Buteo jamaicensis 2016-01-24 L889607"
"2016-01-24",-119.5987344,"Pyramid Lake--Sutcliffe Marina",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",FALSE,1,39.9551322,"L869295","Buteo jamaicensis 2016-01-24 L869295"
"2016-01-24",-118.6377901,"Harmon Reservoir",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",FALSE,2,39.4732392,"L3556249","Buteo jamaicensis 2016-01-24 L3556249"
"2016-01-23 16:33",-119.7092789,"Empire Ranch Trail",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,3,39.1798261,"L4091698","Buteo jamaicensis 2016-01-23 16:33 L4091698"
"2016-01-23 15:26",-114.6397591,"Big Bend of the Colorado SRA",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",FALSE,1,35.1147834,"L3497370","Buteo jamaicensis 2016-01-23 15:26 L3497370"
"2016-01-23 15:00",-119.832682,"Home",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,39.6178363,"L2657870","Buteo jamaicensis 2016-01-23 15:00 L2657870"
"2016-01-23 10:25",-118.5577154,"Stillwater Road, Fallon",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,2,39.5211095,"L2510865","Buteo jamaicensis 2016-01-23 10:25 L2510865"
"2016-01-23 09:28",-115.6538589,"Mountain Falls Front Pond Parkway in Nye County, Nevada",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,2,36.1957981,"L2023005","Buteo jamaicensis 2016-01-23 09:28 L2023005"
"2016-01-22 13:45",-115.4273763,"Red Rock Canyon",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",FALSE,1,36.1353489,"L211850","Buteo jamaicensis 2016-01-22 13:45 L211850"
"2016-01-22 09:35",-118.5910606,"Stillwater Rd.",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,9,39.4931789,"L2459076","Buteo jamaicensis 2016-01-22 09:35 L2459076"
"2016-01-22 08:30",-116.0184252,"Nevada Treasure Resort",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,36.3119005,"L4182715","Buteo jamaicensis 2016-01-22 08:30 L4182715"
"2016-01-21 00:46",-114.8668188,"Lackawanna Springs",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,39.283435,"L3011561","Buteo jamaicensis 2016-01-21 00:46 L3011561"
"2016-01-21",-119.7259784,"Reno -- Rosewood Lakes Firehouse Pond",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,2,39.4937254,"L2253643","Buteo jamaicensis 2016-01-21 L2253643"
"2016-01-20 10:45",-119.443531,"Pyramid Lake Delta",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",FALSE,2,39.8547403,"L269367","Buteo jamaicensis 2016-01-20 10:45 L269367"
"2016-01-20 06:35",-115.080674,"Wildhorse Golf Course",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,36.060942,"L3550231","Buteo jamaicensis 2016-01-20 06:35 L3550231"
"2016-01-19 08:15",-119.707793,"EMPIRE RANCH/CARSON RIVER TRAIL",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,39.1817037,"L4175502","Buteo jamaicensis 2016-01-19 08:15 L4175502"
"2016-01-18 09:00",-119.8542309,"Reno - Crissie Caughlin Park",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",FALSE,1,39.5109278,"L3109793","Buteo jamaicensis 2016-01-18 09:00 L3109793"
"2016-01-18 08:18",-114.999782,"Henderson Bird Viewing Preserve",TRUE,"Red-tailed Hawk",FALSE,"Buteo jamaicensis",TRUE,1,36.0735851,"L1810850","Buteo jamaicensis 2016-01-18 08:18 L1810850"
"2016-02-16 12:20",-118.6883068,"S. Harmon Rd.",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,4,39.454354,"L2595620","Falco sparverius 2016-02-16 12:20 L2595620"
"2016-02-16 09:25",-118.6753464,"Indian Lakes",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,5,39.5878388,"L3113250","Falco sparverius 2016-02-16 09:25 L3113250"
"2016-02-15 10:00",-119.8448839,"Old NW Reno",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,1,39.5465127,"L3101332","Falco sparverius 2016-02-15 10:00 L3101332"
"2016-02-15 09:49",-119.7797728,"Carson Valley (Douglas Co.)",TRUE,"American Kestrel",FALSE,"Falco sparverius",FALSE,2,38.9861336,"L573446","Falco sparverius 2016-02-15 09:49 L573446"
"2016-02-15 09:35",-118.8137054,"Curry Rd. Residence",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,2,39.3743835,"L2118679","Falco sparverius 2016-02-15 09:35 L2118679"
"2016-02-15 09:25",-119.8327196,"Evans Creek Nature Trail",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,1,39.5527387,"L2748615","Falco sparverius 2016-02-15 09:25 L2748615"
"2016-02-14 16:04",-119.7332203,"Damonte Ranch Wetlands--Veterans Pkwy Lake and Wetlands",TRUE,"American Kestrel",FALSE,"Falco sparverius",FALSE,1,39.4202899,"L3192597","Falco sparverius 2016-02-14 16:04 L3192597"
"2016-02-14 14:00",-119.9055684,"Sierra Vista Park, Washoe County, NV",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,1,39.530598,"L3872925","Falco sparverius 2016-02-14 14:00 L3872925"
"2016-02-14 13:05",-119.8319149,"Genoa Lane and Foothill Drive fields",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,1,38.9955066,"L2035757","Falco sparverius 2016-02-14 13:05 L2035757"
"2016-02-14 12:05",-119.8447037,"Swan Lake Nature Study Area (IBA)",TRUE,"American Kestrel",FALSE,"Falco sparverius",FALSE,1,39.6573151,"L124349","Falco sparverius 2016-02-14 12:05 L124349"
"2016-02-14 12:00",-119.8256171,"Rancho San Rafael Park",TRUE,"American Kestrel",FALSE,"Falco sparverius",FALSE,1,39.5464016,"L130617","Falco sparverius 2016-02-14 12:00 L130617"
"2016-02-14 11:30",-118.578186,"Stillwater NWR",TRUE,"American Kestrel",FALSE,"Falco sparverius",FALSE,1,39.523111,"L598208","Falco sparverius 2016-02-14 11:30 L598208"
"2016-02-14 11:15",-119.8308849,"Swan Lake - east side",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,1,39.6636253,"L2951584","Falco sparverius 2016-02-14 11:15 L2951584"
"2016-02-14 10:30",-119.7054863,"Empire Ranch Trail",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,1,39.1729248,"L4263614","Falco sparverius 2016-02-14 10:30 L4263614"
"2016-02-14 07:41",-115.1834472,"36.181x-115.183 - Feb 14, 2016 7:41 AM",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,1,36.1813404,"L4260040","Falco sparverius 2016-02-14 07:41 L4260040"
"2016-02-13 16:00",-119.7185326,"Damonte Ranch Wetlands",TRUE,"American Kestrel",FALSE,"Falco sparverius",FALSE,4,39.4275085,"L506053","Falco sparverius 2016-02-13 16:00 L506053"
"2016-02-13 10:45",-119.7171593,"Rio Wrangler Pkwy - Drive",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,1,39.4361709,"L3732442","Falco sparverius 2016-02-13 10:45 L3732442"
"2016-02-13 10:30",-115.0124627,"West Sunset Road",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,1,36.0655959,"L4267480","Falco sparverius 2016-02-13 10:30 L4267480"
"2016-02-13 09:45",-114.8187697,"Bronco",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,1,35.9706997,"L4252508","Falco sparverius 2016-02-13 09:45 L4252508"
"2016-02-13 09:45",-119.7693604,"Washoe Lake SP",TRUE,"American Kestrel",FALSE,"Falco sparverius",FALSE,1,39.2380453,"L476632","Falco sparverius 2016-02-13 09:45 L476632"
"2016-02-13 09:00",-115.0021416,"Henderson Bird Viewing Preserve",TRUE,"American Kestrel",FALSE,"Falco sparverius",FALSE,1,36.0749791,"L209342","Falco sparverius 2016-02-13 09:00 L209342"
"2016-02-13 07:52",-115.266594,"Las Vegas Urban--Floyd Lamb Park at Tule Springs",TRUE,"American Kestrel",FALSE,"Falco sparverius",FALSE,1,36.3249025,"L139900","Falco sparverius 2016-02-13 07:52 L139900"
"2016-02-13",-118.77699,"Fallon",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,1,39.47352,"L192562","Falco sparverius 2016-02-13 L192562"
"2016-02-12 15:49",-119.8349894,"Lemmon Valley WWTP/Swan Lake",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,1,39.6529313,"L4257107","Falco sparverius 2016-02-12 15:49 L4257107"
"2016-02-12 14:15",-115.9647399,"Thousandaire Road off Homestead in Pahrump, Nevada",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,1,36.1318304,"L2627693","Falco sparverius 2016-02-12 14:15 L2627693"
"2016-02-12 10:00",-119.8213261,"Genoa",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,1,39.0023879,"L4251925","Falco sparverius 2016-02-12 10:00 L4251925"
"2016-02-12 09:00",-117.7394485,"Grass Valley Road",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,1,40.9510528,"L3375261","Falco sparverius 2016-02-12 09:00 L3375261"
"2016-02-12 08:00",-116.0032616,"Discovery Park",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,1,36.1975909,"L3222777","Falco sparverius 2016-02-12 08:00 L3222777"
"2016-02-12 07:45",-115.359628,"Corn Creek",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,NA,36.438152,"L3850727","Falco sparverius 2016-02-12 07:45 L3850727"
"2016-02-10 07:13",-115.1126862,"Las Vegas Urban--Sunset Park",TRUE,"American Kestrel",FALSE,"Falco sparverius",FALSE,1,36.0685619,"L456488","Falco sparverius 2016-02-10 07:13 L456488"
"2016-02-10 06:25",-115.080674,"Wildhorse Golf Course",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,1,36.060942,"L3550231","Falco sparverius 2016-02-10 06:25 L3550231"
"2016-02-09 13:05",-119.1228032,"Mason Valley WMA",TRUE,"American Kestrel",FALSE,"Falco sparverius",FALSE,1,39.0901674,"L969157","Falco sparverius 2016-02-09 13:05 L969157"
"2016-02-09 11:45",-114.9558842,"Las Vegas Urban--Clark County Wetlands Park (Wells Trailhead)",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,1,36.0933953,"L4225601","Falco sparverius 2016-02-09 11:45 L4225601"
"2016-02-09 10:30",-118.540445,"US-NV-Fallon-Tule Lake - 39.5998x-118.5404",TRUE,"American Kestrel",FALSE,"Falco sparverius",TRUE,5,39.599769,"L4236142","Falco sparverius 2016-02-09 10:30 L4236142"
